KTSN,NO,관리분류군,Phylum(Name),Phylum(국명),Class(Name),Class(국명),Order(Name),Order(국명),Family(Name),Family(국명),Genus(Name),Genus(국명),Species(Name),Species(국명),학명,대표국명,명명자,명명년도,특성
1.20E+11,4072,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Pachylaelapidae,갑옷창응애과,Onchodellus,,siculus,,Onchodellus siculus,,(Berlese),-1892,
1.20E+11,4073,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Anadenosternum,,azaleensis,아잘린기생응애,Anadenosternum azaleensis,아잘린기생응애,(Daele),-1975,
1.20E+11,4074,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Colpothylax,,exilis,금강온판기생응애,Colpothylax exilis,금강온판기생응애,(Berlese),-1883,
1.20E+11,4075,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Cycetogamasus,온판기생응애속,corculatus,주름온판기생응애,Cycetogamasus corculatus,주름온판기생응애,Athias-Henriot,1980,
1.20E+11,4076,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Cycetogamasus,온판기생응애속,coreanus,한국온판기생응애,Cycetogamasus coreanus,한국온판기생응애,Athias-Henriot,1980,
1.20E+11,4077,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Cycetogamasus,온판기생응애속,diviortus,온판기생응애,Cycetogamasus diviortus,온판기생응애,(Athias-Henriot),-1967,
1.20E+11,4078,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Cycetogamasus,온판기생응애속,insolitus,곰보온판기생응애,Cycetogamasus insolitus,곰보온판기생응애,Athias-Henriot,1980,
1.20E+11,4079,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Cycetogamasus,온판기생응애속,sguamatus,뱀온판기생응애,Cycetogamasus sguamatus,뱀온판기생응애,Athias-Henriot,1980,
1.20E+11,4080,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Eugamasus,,fujisanus,그물무늬기생응애,Eugamasus fujisanus,그물무늬기생응애,Ishikawa,1972,
1.20E+11,4081,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Eugamasus,,oudemunsi,넓은배삼각생식순좀진드기,Eugamasus oudemunsi,넓은배삼각생식순좀진드기,Berlese,1903,
1.20E+11,4082,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Leptogamasus,,bicorniger,쌍뿔기생응애,Leptogamasus bicorniger,쌍뿔기생응애,Witalinski,1977,
1.20E+11,4083,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,bagyonensis,박연두판기생응애,Neogamasus bagyonensis,박연두판기생응애,Athias-Henriot,1977,
1.20E+11,4084,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,belemnophorus,약한무늬두판기생응애,Neogamasus belemnophorus,약한무늬두판기생응애,Athias-Henriot,1977,
1.20E+11,4085,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,cingulatus,이빨띠두판기생응애,Neogamasus cingulatus,이빨띠두판기생응애,Athias-Henriot,1977,
1.20E+11,4086,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,eogenualis,두판기생응애,Neogamasus eogenualis,두판기생응애,Athias-Henriot,1977,
1.20E+11,4087,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,insignis,큰두판기생응애,Neogamasus insignis,큰두판기생응애,(Holzmam),-1969,
1.20E+11,4088,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,kengicus,경기두판기생응애,Neogamasus kengicus,경기두판기생응애,Athias-Henriot,1977,
1.20E+11,4089,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,laciniatus,이쁜두판기생응애,Neogamasus laciniatus,이쁜두판기생응애,Athias-Henriot,1977,
1.20E+11,4090,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,mahunkai,마훈카두판기생응애,Neogamasus mahunkai,마훈카두판기생응애,Athias-Henriot,1977,
1.20E+11,4091,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,similis,순두판기생응애,Neogamasus similis,순두판기생응애,Athias-Henriot,1977,
1.20E+11,4092,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,simplex,삼각두판기생응애,Neogamasus simplex,삼각두판기생응애,Athias-Henriot,1977,
1.20E+11,4093,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,taeniiger,다리무늬두판기생응애,Neogamasus taeniiger,다리무늬두판기생응애,Athias-Henriot,1977,
1.20E+11,4094,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,tikhomirovi,티코미로비두판기생응애,Neogamasus tikhomirovi,티코미로비두판기생응애,Athias-Henriot,1977,
1.20E+11,4095,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Neogamasus,두판기생응애속,wonensis,강원두판기생응애,Neogamasus wonensis,강원두판기생응애,Athias-Henriot,1977,
1.20E+11,4096,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Parasitus,기생응애속,beta,버섯기생응애,Parasitus beta,버섯기생응애,Oudemans & Boigts,1904,
1.20E+11,4097,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Parasitus,기생응애속,consanguineus,가지털기생응애,Parasitus consanguineus,가지털기생응애,Oudemans & Voigts,1904,
1.20E+11,4098,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Parasitus,기생응애속,fimetorum,두엄기생응애,Parasitus fimetorum,두엄기생응애,(Berlese),-1904,
1.20E+11,4099,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Parasitus,기생응애속,insignis,왕기생응애,Parasitus insignis,왕기생응애,(Holzmann),-1969,
1.20E+11,4100,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parasitidae,기생응애과,Poecilochirus,,carabi,딱정벌레기생응애,Poecilochirus carabi,딱정벌레기생응애,G. & R. Canestrini,1882,
1.20E+11,4101,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Euparholaspulus,,primoris,창응애붙이,Euparholaspulus primoris,창응애붙이,Petrova,1967,
1.20E+11,4102,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Gamasholaspis,창응애속,akimotoi,아키모토창응애,Gamasholaspis akimotoi,아키모토창응애,(Ishikawa),-1966,
1.20E+11,4103,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Gamasholaspis,창응애속,asiaticus,아시아창응애,Gamasholaspis asiaticus,아시아창응애,Petrova,1967,
1.20E+11,4104,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Gamasholaspis,창응애속,browningi,갈색창응애,Gamasholaspis browningi,갈색창응애,(Bragetova & Koroleva),-1960,
1.20E+11,4105,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Gamasholaspis,창응애속,communis,창응애,Gamasholaspis communis,창응애,Petrova,1967,
1.20E+11,4106,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Gamasholaspis,창응애속,gamasoides,,Gamasholaspis gamasoides,,Berlese,1904,
1.20E+11,4107,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,alstoni,알스톤창응애,Holaspina alstoni,알스톤창응애,(Evans),-1956,
1.20E+11,4108,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,bregetovae,브레기토바창응애,Holaspina bregetovae,브레기토바창응애,Alexandrov,1965,
1.20E+11,4109,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,communis,참창응애,Holaspina communis,참창응애,(Ishikawa),-1966,
1.20E+11,4110,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,dentatus,이빨창응애,Holaspina dentatus,이빨창응애,(Ishikawa),-1969,
1.20E+11,4111,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,excentricus,외창응애,Holaspina excentricus,외창응애,Petrova,1967,
1.20E+11,4112,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,hiasmaticus,대성산창응애,Holaspina hiasmaticus,대성산창응애,Petrova,1967,
1.20E+11,4113,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,koreicus,조선파로라스풀로스좀진드기,Holaspina koreicus,조선파로라스풀로스좀진드기,Che & Seo,,
1.20E+11,4114,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,multidentastus,다치창응애,Holaspina multidentastus,다치창응애,(Ishikawa),-1980,
1.20E+11,4115,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,ochraceus,삼지창응애,Holaspina ochraceus,삼지창응애,(Ishikawa),-1966,
1.20E+11,4116,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,paradichaetes,한라산긴창응애,Holaspina paradichaetes,한라산긴창응애,Petrova,1967,
1.20E+11,4117,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,shigaensis,쉬가창응애,Holaspina shigaensis,쉬가창응애,Ishikawa,1969,
1.20E+11,4118,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspina,두루창응애속,trifurcatus,세갈래창응애,Holaspina trifurcatus,세갈래창응애,(Ishikawa),-1966,
1.20E+11,4119,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspulus,솔털창응애속,montanus,설악창응애,Holaspulus montanus,설악창응애,Ishikawa,1995,
1.20E+11,4120,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Holaspulus,솔털창응애속,serratus,솔털창응애,Holaspulus serratus,솔털창응애,(Ishikawa),-1980,
1.20E+11,4121,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Neparholaspis,비선창응애속,arcuatus,가슴선창응애,Neparholaspis arcuatus,가슴선창응애,Petrova,1977,
1.20E+11,4122,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Neparholaspis,비선창응애속,bisunensis,비선창응애,Neparholaspis bisunensis,비선창응애,Lee & Lee,2000,
1.20E+11,4123,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Neparholaspis,비선창응애속,serratichela,,Neparholaspis serratichela,,Ishikawa,1979,
1.20E+11,4124,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Neparholaspis,비선창응애속,shinanonis,,Neparholaspis shinanonis,,Ishikawa,1979,
1.20E+11,4125,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Neparholaspis,비선창응애속,simplex,한라산창응애,Neparholaspis simplex,한라산창응애,Evans,1956,
1.20E+11,4126,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Parholaspulus,두루창응애속,excentricus,,Parholaspulus excentricus,,Petrova,1967,
1.20E+11,4127,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Parholaspulus,두루창응애속,maturovae,,Parholaspulus maturovae,,Petrova,1967,
1.20E+11,4128,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Parholaspulus,두루창응애속,minutus,,Parholaspulus minutus,,Petrova,1967,
1.20E+11,4129,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Parholaspulus,두루창응애속,orientalis,,Parholaspulus orientalis,,Petrova,1967,
1.20E+11,4130,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Parholaspulus,두루창응애속,paradichaetes,,Parholaspulus paradichaetes,,Petrova,1967,
1.20E+11,4131,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Parholaspididae,창응애과,Proparholaspulus,,suzukii,,Proparholaspulus suzukii,,Petrova,1967,
1.20E+11,4132,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseiulella,거치이리응애속,amanoi,가시털이리응애,Amblyseiulella amanoi,가시털이리응애,Ehara,1994,
1.20E+11,4133,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseiulella,거치이리응애속,chombongensis,거치이리응애,Amblyseiulella chombongensis,거치이리응애,Ryu & Lee,1995,
1.20E+11,4134,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseiulella,거치이리응애속,odowdi,섬이리응애,Amblyseiulella odowdi,섬이리응애,Ryu & Lee,1995,
1.20E+11,4135,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseius,순이리응애속,eharai,긴꼬리이리응애,Amblyseius eharai,긴꼬리이리응애,Amitai & Swirski,1981,
1.20E+11,4136,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseius,순이리응애속,kokufuensis,꽃병이리응애,Amblyseius kokufuensis,꽃병이리응애,Ehara & Kato,1994,
1.20E+11,4137,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseius,순이리응애속,koreaensis,민무늬이리응애,Amblyseius koreaensis,민무늬이리응애,Denmark & Muma,1989,
1.20E+11,4138,무척추동물류(곤충류 제외),Arthropoda,절지동물문,Arachnida,거미강,Mesostigmata,중기문목,Phytoseiidae,이리응애과,Amblyseius,순이리응애속,monacus,종이리응애,Amblyseius monacus,종이리응애,Wainstein,1975,
